jw-769|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-88|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-197|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-441|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-424|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-818|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-738|period always remember that i love every single|period always remember that i love every single
jw-607|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-78|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-335|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-244|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-799|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-648|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-298|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-208|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-49|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-140|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-699|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-843|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-517|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-713|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-135|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-113|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-154|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-429|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-405|period always remember that i love every single|period always remember that i love every single
jw-102|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-334|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-443|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-439|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-53|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-438|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-597|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-547|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-143|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-757|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-575|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-233|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-561|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-232|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-767|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-491|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-534|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-92|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-314|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-772|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-489|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-541|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-132|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-565|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-235|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-749|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-28|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-383|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-734|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-317|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-263|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-447|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-190|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-245|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-79|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-333|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-482|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-659|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-46|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-642|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-609|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-761|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-850|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-187|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-751|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-676|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-352|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-237|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-304|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-234|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-728|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-345|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-239|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-81|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-337|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-288|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-3|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-628|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-796|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-691|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-423|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-842|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-711|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-247|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-673|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-723|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-82|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-361|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-781|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-835|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-20|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-698|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-349|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-791|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-521|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-253|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-311|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-730|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-556|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-519|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-270|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-339|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-784|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-630|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-680|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-801|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-495|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-758|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-515|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-460|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-286|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-51|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-61|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-817|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-198|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-798|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-32|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-33|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-588|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-504|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-465|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-59|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-104|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-289|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-205|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-402|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-174|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-697|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-435|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-200|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-457|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-539|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-23|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-536|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-142|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-9|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-576|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-13|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-204|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-750|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-358|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-667|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-707|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-249|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-4|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-184|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-525|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-592|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-636|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-681|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-64|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-464|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-160|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-346|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-366|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-211|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-605|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-822|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-545|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-724|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-121|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-838|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-652|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-756|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-499|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-544|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-271|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-100|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-760|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-469|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-6|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-93|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-133|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-189|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-307|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-209|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-428|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-743|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-168|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-455|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-146|period always remember that i love every single|period always remember that i love every single
jw-181|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-577|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-411|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-36|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-194|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-454|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-709|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-67|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-116|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-27|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-716|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-511|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-668|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-683|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-543|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-825|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-396|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-269|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-219|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-516|period always remember that i love every single|period always remember that i love every single
jw-748|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-596|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-666|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-128|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-212|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-848|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-73|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-176|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-378|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-69|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-241|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-459|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-175|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-367|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-520|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-369|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-8|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-564|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-261|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-764|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-259|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-229|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-524|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-672|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-532|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-614|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-302|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-766|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-30|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-306|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-584|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-52|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-568|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-478|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-807|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-643|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-832|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-341|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-210|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-776|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-719|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-107|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-664|period always remember that i love every single|period always remember that i love every single
jw-86|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-50|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-359|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-600|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-626|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-227|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-448|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-705|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-535|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-759|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-462|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-223|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-625|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-202|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-158|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-348|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-21|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-702|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-316|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-399|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-823|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-560|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-417|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-412|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-689|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-41|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-629|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-177|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-792|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-487|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-153|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-70|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-266|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-183|period always remember that i love every single|period always remember that i love every single
jw-589|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-362|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-192|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-248|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-828|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-814|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-732|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-419|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-703|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-612|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-821|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-714|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-637|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-255|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-622|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-418|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-470|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-45|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-573|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-243|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-274|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-805|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-182|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-581|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-800|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-603|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
